,DateTime,Price,Out,At,In
0,2015-08-07,1.84,0.0,0.336601,0.663399
1,2015-08-08,1.58,0.11718,0.331678,0.551142
2,2015-08-09,1.2,0.211518,0.347644,0.440838
3,2015-08-10,1.2,0.102564,0.508361,0.389075
4,2015-08-11,0.9252,0.279642,0.411633,0.308725
5,2015-08-12,1.1,0.075078,0.626694,0.298227
6,2015-08-13,1.57,0.0,0.657963,0.342037
7,2015-08-14,1.95,0.0,0.586861,0.413139
8,2015-08-15,1.65,0.0,0.749785,0.250215
9,2015-08-16,1.15,0.208955,0.632133,0.158911
10,2015-08-17,1.42,0.009735,0.827434,0.162832
11,2015-08-18,1.25,0.045896,0.799647,0.154457
12,2015-08-19,1.18,0.088696,0.781739,0.129565
13,2015-08-20,1.38,0.008403,0.861345,0.130252
14,2015-08-21,1.49,0.005639,0.834586,0.159774
15,2015-08-22,1.42,0.871568,0.001771,0.126661
16,2015-08-23,1.36,0.00745,0.875828,0.116722
17,2015-08-24,1.3,0.011184,0.871389,0.117428
18,2015-08-25,1.25,0.028838,0.86514,0.106022
19,2015-08-26,1.18,0.06,0.845455,0.094545
20,2015-08-27,1.17,0.07619,0.831169,0.092641
21,2015-08-28,1.22,0.031847,0.857143,0.11101
22,2015-08-29,1.23,0.023736,0.883385,0.092879
23,2015-08-30,1.26,0.025551,0.872247,0.102203
24,2015-08-31,1.11,0.148112,0.774443,0.077444
25,2015-09-01,1.35,0.003676,0.881434,0.11489
26,2015-09-02,1.25,0.018147,0.904489,0.077364
27,2015-09-03,1.23,0.021583,0.892086,0.086331
28,2015-09-04,1.34,0.004115,0.907407,0.088477
29,2015-09-05,1.3,0.005092,0.898167,0.096741
30,2015-09-06,1.37,0.003,0.897,0.1
31,2015-09-07,1.31,0.011472,0.910134,0.078394
32,2015-09-08,1.27,0.023279,0.8917,0.08502
33,2015-09-09,1.23,0.018036,0.907816,0.074148
34,2015-09-10,1.17,0.054167,0.895833,0.05
35,2015-09-11,1.06,0.4347,0.521449,0.043851
36,2015-09-12,1.04,0.476341,0.474238,0.049422
37,2015-09-13,1.02,0.433925,0.521696,0.044379
38,2015-09-14,0.9236,0.510427,0.436941,0.052632
39,2015-09-15,0.902,0.466181,0.474506,0.059313
40,2015-09-16,0.9463,0.442,0.504,0.054
41,2015-09-17,0.88005,0.507368,0.452632,0.04
42,2015-09-18,0.86615,0.491155,0.468262,0.040583
43,2015-09-19,0.84565,0.525901,0.438063,0.036036
44,2015-09-20,0.885,0.464602,0.502212,0.033186
45,2015-09-21,0.91855,0.401294,0.551241,0.047465
46,2015-09-22,0.87355,0.422658,0.534858,0.042484
47,2015-09-23,0.85795,0.487649,0.461116,0.051235
48,2015-09-24,0.855,0.442946,0.516598,0.040456
49,2015-09-25,0.74115,0.66557,0.296053,0.038377
50,2015-09-26,0.7254,0.639908,0.336009,0.024083
51,2015-09-27,0.7355,0.588164,0.380435,0.031401
52,2015-09-28,0.65235,0.631027,0.334382,0.034591
53,2015-09-29,0.5908,0.651899,0.314346,0.033755
54,2015-09-30,0.6223,0.588614,0.372718,0.038668
55,2015-10-01,0.6841,0.538462,0.36044,0.101099
56,2015-10-02,0.6604,0.543478,0.409611,0.046911
57,2015-10-03,0.67215,0.482759,0.478161,0.03908
58,2015-10-04,0.6421,0.531746,0.436508,0.031746
59,2015-10-05,0.60865,0.615566,0.370283,0.014151
60,2015-10-06,0.6301,0.517514,0.457627,0.024859
61,2015-10-07,0.6055,0.545455,0.433939,0.020606
62,2015-10-08,0.62,0.494368,0.489362,0.01627
63,2015-10-09,0.60265,0.537805,0.44878,0.013415
64,2015-10-10,0.69255,0.398983,0.363405,0.237611
65,2015-10-11,0.5993,0.532319,0.452471,0.015209
66,2015-10-12,0.6345,0.462594,0.517456,0.01995
67,2015-10-13,0.6258,0.404073,0.575563,0.020364
68,2015-10-14,0.55085,0.577465,0.396378,0.026157
69,2015-10-15,0.5216,0.546114,0.435233,0.018653
70,2015-10-16,0.5436,0.554133,0.433062,0.012806
71,2015-10-17,0.53,0.58134,0.40311,0.01555
72,2015-10-18,0.5125,0.528522,0.456345,0.015134
73,2015-10-19,0.49355,0.483087,0.506342,0.010571
74,2015-10-20,0.46025,0.632458,0.355609,0.011933
75,2015-10-21,0.44595,0.499498,0.482447,0.018054
76,2015-10-22,0.51,0.452973,0.474595,0.072432
77,2015-10-23,0.5545,0.408578,0.469526,0.121896
78,2015-10-24,0.53305,0.315349,0.671628,0.013023
79,2015-10-25,0.62875,0.266667,0.533333,0.2
80,2015-10-26,0.663,0.212848,0.621285,0.165868
81,2015-10-27,0.8011,0.117588,0.506533,0.375879
82,2015-10-28,0.915,0.060733,0.508901,0.430366
83,2015-10-29,1.09,0.020851,0.494579,0.48457
84,2015-10-30,1.23,0.005109,0.608029,0.386861
85,2015-10-31,1.0,0.083401,0.648406,0.268193
86,2015-11-01,0.9288,0.09702,0.738739,0.164241
87,2015-11-02,1.02,0.045666,0.702786,0.251548
88,2015-11-03,0.95125,0.053666,0.748299,0.198035
89,2015-11-04,0.92935,0.06692,0.736122,0.196958
90,2015-11-05,0.8995,0.099831,0.735195,0.164975
91,2015-11-06,0.88995,0.100093,0.731233,0.168675
92,2015-11-07,0.89735,0.055389,0.818862,0.125749
93,2015-11-08,0.94725,0.028702,0.836269,0.135029
94,2015-11-09,0.985,0.033872,0.779061,0.187067
95,2015-11-10,0.95,0.034318,0.769304,0.196378
96,2015-11-11,0.835,0.249415,0.656274,0.09431
97,2015-11-12,0.825,0.211418,0.703836,0.084746
98,2015-11-13,0.86975,0.079208,0.815182,0.105611
99,2015-11-14,0.8918,0.051351,0.81982,0.128829
100,2015-11-15,0.89695,0.043278,0.80663,0.150092
101,2015-11-16,0.7931,0.263158,0.694397,0.042445
102,2015-11-17,0.9612,0.033784,0.771959,0.194257
103,2015-11-18,0.975,0.030729,0.763828,0.205443
104,2015-11-19,0.96,0.029178,0.786914,0.183908
105,2015-11-20,0.925,0.034039,0.814167,0.151794
106,2015-11-21,0.94,0.037109,0.780273,0.182617
107,2015-11-22,0.92635,0.032753,0.844599,0.122648
108,2015-11-23,0.92,0.04583,0.800183,0.153987
109,2015-11-24,0.93,0.038363,0.801364,0.160273
110,2015-11-25,0.89,0.014259,0.046578,0.939163
111,2015-11-26,0.86275,0.086409,0.818792,0.094799
112,2015-11-27,0.885,0.046818,0.858815,0.094367
113,2015-11-28,0.895,0.066206,0.799407,0.134387
114,2015-11-29,0.88,0.072763,0.816126,0.111111
115,2015-11-30,0.8737,0.103093,0.780069,0.116838
116,2015-12-01,0.8654,0.131926,0.74934,0.118734
117,2015-12-02,0.835,0.285047,0.640187,0.074766
118,2015-12-03,0.81395,0.363074,0.575972,0.060954
119,2015-12-04,0.8323,0.262555,0.660793,0.076652
120,2015-12-05,0.8525,0.138837,0.762664,0.098499
121,2015-12-06,0.8475,0.13485,0.783916,0.081235
122,2015-12-07,0.80395,0.328609,0.625332,0.046058
123,2015-12-08,0.8388,0.176852,0.75463,0.068519
124,2015-12-09,0.80715,0.284123,0.661096,0.054782
125,2015-12-10,0.824,0.218031,0.731371,0.050598
126,2015-12-11,0.835,0.171004,0.757435,0.071561
127,2015-12-12,0.9299,0.02845,0.638691,0.332859
128,2015-12-13,0.9292,0.033579,0.63964,0.326781
129,2015-12-14,0.9764,0.019836,0.623803,0.356361
130,2015-12-15,0.98,0.017497,0.654778,0.327725
131,2015-12-16,0.95,0.025806,0.698925,0.275269
132,2015-12-17,0.88655,0.348701,0.543506,0.107792
133,2015-12-18,0.92,0.035052,0.771134,0.193814
134,2015-12-19,0.9064,0.060959,0.788356,0.150685
135,2015-12-20,0.98175,0.015374,0.379455,0.605171
136,2015-12-21,0.99,0.018158,0.428664,0.553178
137,2015-12-22,0.93995,0.038657,0.746515,0.214829
138,2015-12-23,0.92985,0.03535,0.799456,0.165194
139,2015-12-24,0.86995,0.455913,0.48257,0.061517
140,2015-12-25,0.86845,0.432836,0.503909,0.063255
141,2015-12-26,0.925,0.026774,0.833333,0.139893
142,2015-12-27,0.879,0.335655,0.592618,0.071727
143,2015-12-28,0.879,0.301274,0.633121,0.065605
144,2015-12-29,0.86665,0.362601,0.573727,0.063673
145,2015-12-30,0.8945,0.035129,0.899766,0.065105
146,2015-12-31,0.92955,0.02614,0.821277,0.152584
147,2016-01-01,0.9336,0.024691,0.807018,0.168291
148,2016-01-02,0.93735,0.027319,0.779543,0.193139
149,2016-01-03,0.9603,0.01603,0.622072,0.361899
150,2016-01-04,0.9415,0.023537,0.785154,0.19131
151,2016-01-05,0.9504,0.01898,0.749703,0.231317
152,2016-01-06,0.9406,0.021469,0.805085,0.173446
153,2016-01-07,0.945,0.020157,0.792273,0.18757
154,2016-01-08,0.9625,0.015982,0.718607,0.265411
155,2016-01-09,0.9817,0.010265,0.559697,0.430038
156,2016-01-10,0.9951,0.011677,0.467091,0.521231
157,2016-01-11,1.05,0.01003,0.3666,0.62337
158,2016-01-12,1.15,0.004642,0.363589,0.631769
159,2016-01-13,1.15,0.003132,0.387265,0.609603
160,2016-01-14,1.13,0.004852,0.419407,0.575741
161,2016-01-15,1.25,0.005114,0.365411,0.629475
162,2016-01-16,1.26,0.00345,0.449684,0.546866
163,2016-01-17,1.26,0.004072,0.518325,0.477603
164,2016-01-18,1.43,0.00194,0.409311,0.588749
165,2016-01-19,1.35,0.01966,0.498406,0.481934
166,2016-01-20,1.42,0.004601,0.494888,0.500511
167,2016-01-21,1.51,0.001567,0.4279,0.570533
168,2016-01-22,1.54,0.0,0.475714,0.524286
169,2016-01-23,1.71,0.000426,0.431247,0.568327
170,2016-01-24,1.7,0.000374,0.509921,0.489704
171,2016-01-25,2.47,0.0,0.461021,0.538979
172,2016-01-26,2.53,0.0,0.530739,0.469261
173,2016-01-27,2.34,0.0,0.0,1.0
174,2016-01-28,2.42,0.0,0.617405,0.382595
175,2016-01-29,2.41,0.0,0.667944,0.332056
176,2016-01-30,2.49,0.0,0.678944,0.321056
177,2016-01-31,2.37,0.0,0.708229,0.291771
178,2016-02-01,2.16,0.120405,0.600337,0.279258
179,2016-02-02,2.29,0.003027,0.712412,0.284561
180,2016-02-03,2.42,0.0,0.711545,0.288455
181,2016-02-04,2.65,0.0,0.582043,0.417957
182,2016-02-05,2.53,0.0,0.728571,0.271429
183,2016-02-06,2.53,0.0,0.709487,0.290513
184,2016-02-07,2.76,0.0,0.559441,0.440559
185,2016-02-08,3.0,0.0,0.458904,0.541096
186,2016-02-09,3.56,0.0,0.430738,0.569262
187,2016-02-10,4.24,0.0,0.458722,0.541278
188,2016-02-11,4.91,0.0,0.540986,0.459014
189,2016-02-12,5.76,0.0,0.531656,0.468344
190,2016-02-13,4.94,0.030729,0.607112,0.36216
191,2016-02-14,4.96,0.013852,0.642704,0.343444
192,2016-02-15,5.24,0.0,0.632899,0.367101
193,2016-02-16,4.72,0.01444,0.658724,0.326835
194,2016-02-17,4.14,0.197223,0.523182,0.279595
195,2016-02-18,4.04,0.173507,0.552961,0.273532
196,2016-02-19,4.4,0.032783,0.695195,0.272022
197,2016-02-20,4.37,0.033113,0.695099,0.271788
198,2016-02-21,4.31,0.029247,0.760423,0.21033
199,2016-02-22,5.17,0.0,0.582518,0.417482
200,2016-02-23,5.66,0.0,0.491954,0.508046
201,2016-02-24,6.01,0.0,0.458593,0.541407
202,2016-02-25,6.1,0.0,0.501517,0.498483
203,2016-02-26,6.0,0.0,0.557021,0.442979
204,2016-02-27,6.13,0.0,0.57959,0.42041
205,2016-02-28,6.35,0.0,0.626704,0.373296
206,2016-02-29,6.31,0.0,0.667826,0.332174
207,2016-03-01,6.93,0.0,0.605648,0.394352
208,2016-03-02,8.47,0.0,0.5106,0.4894
209,2016-03-03,9.12,0.0,0.53695,0.46305
210,2016-03-04,9.12,0.0,0.605918,0.394082
211,2016-03-05,10.88,0.0,0.560923,0.439077
212,2016-03-06,10.83,0.0,0.61987,0.38013
213,2016-03-07,10.27,0.0,0.67131,0.32869
214,2016-03-08,9.69,0.016806,0.653133,0.330062
215,2016-03-09,10.8,0.0,0.671024,0.328976
216,2016-03-10,11.15,0.0,0.680876,0.319124
217,2016-03-11,11.01,0.0,0.679316,0.320684
218,2016-03-12,12.26,0.0,0.508573,0.491427
219,2016-03-13,13.59,0.0,0.445795,0.554205
220,2016-03-14,12.75,0.0,0.585321,0.414679
221,2016-03-15,11.73,0.032065,0.6628,0.305136
222,2016-03-16,13.28,0.0,0.574161,0.425839
223,2016-03-17,11.6,0.044017,0.699373,0.256609
224,2016-03-18,9.78,0.361948,0.453579,0.184473
225,2016-03-19,10.5,0.164149,0.639018,0.196833
226,2016-03-20,10.18,0.207552,0.611848,0.180599
227,2016-03-21,10.96,0.030687,0.759411,0.209902
228,2016-03-22,11.58,0.010737,0.748658,0.240605
229,2016-03-23,11.73,0.007953,0.751853,0.240194
230,2016-03-24,11.66,0.008848,0.760558,0.230594
231,2016-03-25,10.96,0.021669,0.79802,0.18031
232,2016-03-26,10.98,0.018199,0.799402,0.182398
233,2016-03-27,10.6,0.052178,0.785334,0.162487
234,2016-03-28,11.07,0.013542,0.81625,0.170207
235,2016-03-29,11.5,0.012783,0.809663,0.177554
236,2016-03-30,11.67,0.005375,0.799035,0.19559
237,2016-03-31,11.73,0.004856,0.813003,0.182141
238,2016-04-01,11.58,0.006838,0.821468,0.171694
239,2016-04-02,11.51,0.006317,0.823733,0.169949
240,2016-04-03,11.55,0.005615,0.84462,0.149765
241,2016-04-04,11.31,0.009874,0.842595,0.147532
242,2016-04-05,10.64,0.157768,0.717904,0.124328
243,2016-04-06,10.69,0.065356,0.80963,0.125014
244,2016-04-07,10.35,0.356075,0.532651,0.111273
245,2016-04-08,9.96,0.476664,0.421517,0.101819
246,2016-04-09,9.53,0.510955,0.397731,0.091314
247,2016-04-10,8.27,0.602523,0.315543,0.081935
248,2016-04-11,8.47,0.552149,0.375756,0.072096
249,2016-04-12,7.94,0.559019,0.371696,0.069285
250,2016-04-13,7.88,0.51814,0.413261,0.068599
251,2016-04-14,8.44,0.448129,0.474855,0.077015
252,2016-04-15,8.36,0.449584,0.480865,0.069551
253,2016-04-16,8.36,0.436437,0.493145,0.070418
254,2016-04-17,9.24,0.306949,0.415745,0.277306
255,2016-04-18,8.99,0.333545,0.496985,0.16947
256,2016-04-19,8.9,0.350038,0.53737,0.112593
257,2016-04-20,8.64,0.376886,0.543483,0.079631
258,2016-04-21,8.35,0.455509,0.477339,0.067152
259,2016-04-22,8.02,0.603297,0.334307,0.062396
260,2016-04-23,8.13,0.500373,0.438425,0.061203
261,2016-04-24,8.14,0.465669,0.47522,0.059111
262,2016-04-25,7.69,0.611898,0.329123,0.058979
263,2016-04-26,7.35,0.659583,0.287544,0.052872
264,2016-04-27,7.66,0.549362,0.396427,0.054211
265,2016-04-28,7.52,0.562141,0.3871,0.050759
266,2016-04-29,7.46,0.513437,0.437854,0.048709
267,2016-04-30,8.48,0.235224,0.531933,0.232843
268,2016-05-01,8.81,0.193447,0.501749,0.304804
269,2016-05-02,9.59,0.070223,0.526453,0.403324
270,2016-05-03,9.39,0.090767,0.575716,0.333517
271,2016-05-04,9.6,0.064878,0.603157,0.331965
272,2016-05-05,9.62,0.063068,0.611246,0.325686
273,2016-05-06,9.52,0.07044,0.63269,0.296869
274,2016-05-07,9.27,0.103207,0.662036,0.234757
275,2016-05-08,9.23,0.103183,0.689735,0.207082
276,2016-05-09,9.45,0.069731,0.686036,0.244232
277,2016-05-10,9.36,0.088394,0.678963,0.232643
278,2016-05-11,9.69,0.047743,0.693959,0.258298
279,2016-05-12,10.18,0.019406,0.548694,0.4319
280,2016-05-13,10.58,0.015615,0.515291,0.469094
281,2016-05-14,10.2,0.024686,0.623235,0.352078
282,2016-05-15,10.19,0.018601,0.651987,0.329412
283,2016-05-16,10.67,0.010518,0.546746,0.442736
284,2016-05-17,11.82,0.001554,0.406464,0.591983
285,2016-05-18,13.23,0.0,0.49433,0.50567
286,2016-05-19,13.84,0.0,0.469582,0.530418
287,2016-05-20,14.18,0.0,0.553092,0.446908
288,2016-05-21,13.47,0.011175,0.506807,0.482018
289,2016-05-22,14.04,0.0,0.506208,0.493792
290,2016-05-23,13.86,0.0,0.529202,0.470798
291,2016-05-24,12.86,0.114062,0.510711,0.375227
292,2016-05-25,12.36,0.152359,0.510437,0.337204
293,2016-05-26,12.48,0.070018,0.35821,0.571772
294,2016-05-27,11.36,0.252295,0.505662,0.242042
295,2016-05-28,11.28,0.163046,0.623252,0.213702
296,2016-05-29,11.9,0.092175,0.607026,0.3008
297,2016-05-30,12.4,0.027417,0.611369,0.361214
298,2016-05-31,13.36,0.002875,0.440493,0.556632
299,2016-06-01,13.83,0.0,0.419707,0.580293
300,2016-06-02,13.85,0.0,0.429946,0.570054
301,2016-06-03,13.75,0.0,0.482324,0.517676
302,2016-06-04,13.62,0.0,0.528646,0.471354
303,2016-06-05,13.7,0.0,0.541207,0.458793
304,2016-06-06,13.88,0.0,0.510276,0.489724
305,2016-06-07,14.16,0.0,0.634725,0.365275
306,2016-06-08,14.53,0.0,0.476712,0.523288
307,2016-06-09,14.55,0.0,0.50074,0.49926
308,2016-06-10,14.13,0.0,0.545407,0.454593
309,2016-06-11,13.97,0.0,0.654194,0.345806
310,2016-06-12,14.76,0.0,0.486376,0.513624
311,2016-06-13,16.47,0.0,0.365372,0.634628
312,2016-06-14,17.76,0.0,0.38481,0.61519
313,2016-06-15,18.15,0.0,0.418553,0.581447
314,2016-06-16,19.78,0.0,0.441725,0.558275
315,2016-06-17,17.42,0.03888,0.558667,0.402453
316,2016-06-18,12.74,0.313772,0.524519,0.161709
317,2016-06-19,12.04,0.385876,0.484644,0.12948
318,2016-06-20,11.52,0.417516,0.502941,0.079542
319,2016-06-21,11.92,0.352586,0.531331,0.116083
